verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_constr,cmpl_det,dir_he,preposition_1,preposition_2,preposition_3,preposition_4
195093,BW>[,MT,2_Kings,1,13,JB>,W JCB W JCLX FR XMCJM CLCJM W XMCJW W J<L W JB> FR H XMCJM H CLJCJ W JKR< <L BRKJW L NGD >LJHW W JTXNN >LJW W JDBR >LJW >JC H >LHJM TJQR N> NPCJ W NPC <BDJK >LH XMCJM B <JNJK,W JB> FR H XMCJM H CLJCJ,FR H XMCJM H CLJCJ,no complement,,,,,,,
195126,JRD[,MT,2_Kings,1,14,JRDH,HNH JRDH >C MN H CMJM W T>KL >T CNJ FRJ H XMCJM H R>CNJM W >T XMCJHM W <TH TJQR NPCJ B <JNJK,HNH JRDH >C MN H CMJM,>C,MN H CMJM,prep,det,0,MN,,,
195155,JRD[,MT,2_Kings,1,15,RD,W JDBR ML>K JHWH >L >LJHW RD >WTW >L TJR> M PNJW W JQM W JRD >WTW >L H MLK,RD >WTW,,no complement,,,,,,,
195164,JRD[,MT,2_Kings,1,15,JRD,W JDBR ML>K JHWH >L >LJHW RD >WTW >L TJR> M PNJW W JQM W JRD >WTW >L H MLK,W JRD >WTW >L H MLK,,>L H MLK,prep,det,0,>L,,,
195201,<LH[,MT,2_Kings,1,16,<LJT,W JDBR >LJW KH >MR JHWH J<N >CR CLXT ML>KJM L DRC B B<L ZBWB >LHJ <QRWN H M BLJ >JN >LHJM B JFR>L L DRC B DBRW LKN H MVH >CR <LJT CM L> TRD MMNH KJ MWT TMWT,>CR <LJT CM,,CM,vc,det,0,,,,
195204,JRD[,MT,2_Kings,1,16,TRD,W JDBR >LJW KH >MR JHWH J<N >CR CLXT ML>KJM L DRC B B<L ZBWB >LHJ <QRWN H M BLJ >JN >LHJM B JFR>L L DRC B DBRW LKN H MVH >CR <LJT CM L> TRD MMNH KJ MWT TMWT,L> TRD MMNH,,MMNH,prep,det,0,MMNH,,,
194775,NPL[,MT,2_Kings,1,2,JPL,W JPL >XZJH B<D H FBKH B <LJTW >CR B CMRWN W JXL W JCLX ML>KJM W J>MR >LHM LKW DRCW B B<L ZBWB >LHJ <QRWN >M >XJH M XLJ ZH,W JPL >XZJH B<D H FBKH B <LJTW,>XZJH,B<D H FBKH B <LJTW,prep,det,0,B,,,
194793,HLK[,MT,2_Kings,1,2,LKW,W JPL >XZJH B<D H FBKH B <LJTW >CR B CMRWN W JXL W JCLX ML>KJM W J>MR >LHM LKW DRCW B B<L ZBWB >LHJ <QRWN >M >XJH M XLJ ZH,LKW,,no complement,,,,,,,
194814,<LH[,MT,2_Kings,1,3,<LH,W ML>K JHWH DBR >L >LJH H TCBJ QWM <LH L QR>T ML>KJ MLK CMRWN W DBR >LHM H M BLJ >JN >LHJM B JFR>L >TM HLKJM L DRC B B<L ZBWB >LHJ <QRWN,<LH,,no complement,,,,,,,
194831,HLK[,MT,2_Kings,1,3,HLKJM,W ML>K JHWH DBR >L >LJH H TCBJ QWM <LH L QR>T ML>KJ MLK CMRWN W DBR >LHM H M BLJ >JN >LHJM B JFR>L >TM HLKJM L DRC B B<L ZBWB >LHJ <QRWN,>TM HLKJM,>TM,no complement,,,,,,,
194847,<LH[,MT,2_Kings,1,4,<LJT,W LKN KH >MR JHWH H MVH >CR <LJT CM L> TRD MMNH KJ MWT TMWT W JLK >LJH,>CR <LJT CM,,CM,vc,det,0,,,,
194850,JRD[,MT,2_Kings,1,4,TRD,W LKN KH >MR JHWH H MVH >CR <LJT CM L> TRD MMNH KJ MWT TMWT W JLK >LJH,L> TRD MMNH,,MMNH,prep,det,0,MMNH,,,
194856,HLK[,MT,2_Kings,1,4,JLK,W LKN KH >MR JHWH H MVH >CR <LJT CM L> TRD MMNH KJ MWT TMWT W JLK >LJH,W JLK >LJH,>LJH,no complement,,,,,,,
194859,CWB[,MT,2_Kings,1,5,JCWBW,W JCWBW H ML>KJM >LJW W J>MR >LJHM MH ZH CBTM,W JCWBW H ML>KJM >LJW,H ML>KJM,>LJW,prep,det,0,>LJW,,,
194868,CWB[,MT,2_Kings,1,5,CBTM,W JCWBW H ML>KJM >LJW W J>MR >LJHM MH ZH CBTM,MH ZH CBTM,,no complement,,,,,,,
194873,<LH[,MT,2_Kings,1,6,<LH,W J>MRW >LJW >JC <LH L QR>TNW W J>MR >LJNW LKW CWBW >L H MLK >CR CLX >TKM W DBRTM >LJW KH >MR JHWH H M BLJ >JN >LHJM B JFR>L >TH CLX L DRC B B<L ZBWB >LHJ <QRWN LKN H MVH >CR <LJT CM L> TRD MMNH KJ MWT TMWT,>JC <LH,>JC,no complement,,,,,,,
194879,HLK[,MT,2_Kings,1,6,LKW,W J>MRW >LJW >JC <LH L QR>TNW W J>MR >LJNW LKW CWBW >L H MLK >CR CLX >TKM W DBRTM >LJW KH >MR JHWH H M BLJ >JN >LHJM B JFR>L >TH CLX L DRC B B<L ZBWB >LHJ <QRWN LKN H MVH >CR <LJT CM L> TRD MMNH KJ MWT TMWT,LKW,,no complement,,,,,,,
194880,CWB[,MT,2_Kings,1,6,CWBW,W J>MRW >LJW >JC <LH L QR>TNW W J>MR >LJNW LKW CWBW >L H MLK >CR CLX >TKM W DBRTM >LJW KH >MR JHWH H M BLJ >JN >LHJM B JFR>L >TH CLX L DRC B B<L ZBWB >LHJ <QRWN LKN H MVH >CR <LJT CM L> TRD MMNH KJ MWT TMWT,CWBW >L H MLK,,>L H MLK,prep,det,0,>L,,,
194913,<LH[,MT,2_Kings,1,6,<LJT,W J>MRW >LJW >JC <LH L QR>TNW W J>MR >LJNW LKW CWBW >L H MLK >CR CLX >TKM W DBRTM >LJW KH >MR JHWH H M BLJ >JN >LHJM B JFR>L >TH CLX L DRC B B<L ZBWB >LHJ <QRWN LKN H MVH >CR <LJT CM L> TRD MMNH KJ MWT TMWT,>CR <LJT CM,,CM,vc,det,0,,,,
194916,JRD[,MT,2_Kings,1,6,TRD,W J>MRW >LJW >JC <LH L QR>TNW W J>MR >LJNW LKW CWBW >L H MLK >CR CLX >TKM W DBRTM >LJW KH >MR JHWH H M BLJ >JN >LHJM B JFR>L >TH CLX L DRC B B<L ZBWB >LHJ <QRWN LKN H MVH >CR <LJT CM L> TRD MMNH KJ MWT TMWT,L> TRD MMNH,,MMNH,prep,det,0,MMNH,,,
194929,<LH[,MT,2_Kings,1,7,<LH,W JDBR >LHM MH MCPV H >JC >CR <LH L QR>TKM W JDBR >LJKM >T H DBRJM H >LH,>CR <LH,,no complement,,,,,,,
194966,<LH[,MT,2_Kings,1,9,J<L,W JCLX >LJW FR XMCJM W XMCJW W J<L >LJW W HNH JCB <L R>C H HR W JDBR >LJW >JC H >LHJM H MLK DBR RDH,W J<L >LJW,,>LJW,prep,det,0,>LJW,,,
194984,JRD[,MT,2_Kings,1,9,RDH,W JCLX >LJW FR XMCJM W XMCJW W J<L >LJW W HNH JCB <L R>C H HR W JDBR >LJW >JC H >LHJM H MLK DBR RDH,RDH,,no complement,,,,,,,
201375,NPL[,MT,2_Kings,10,10,JPL,D<W >PW> KJ L> JPL M DBR JHWH >RYH >CR DBR JHWH <L BJT >X>B W JHWH <FH >T >CR DBR B JD <BDW >LJHW,KJ L> JPL M DBR JHWH >RYH,M DBR JHWH,>RYH,dir_he,det,1,,,,
201423,BW>[,MT,2_Kings,10,12,JB>,W JQM W JB> W JLK CMRWN HW> BJT_<QD_HR<JM B DRK,W JB>,,no complement,,,,,,,
201425,HLK[,MT,2_Kings,10,12,JLK,W JQM W JB> W JLK CMRWN HW> BJT_<QD_HR<JM B DRK,W JLK CMRWN,,CMRWN,vc,det,0,,,,
201450,JRD[,MT,2_Kings,10,13,NRD,W JHW> MY> >T >XJ >XZJHW MLK JHWDH W J>MR MJ >TM W J>MRW >XJ >XZJHW >NXNW W NRD L CLWM BNJ H MLK W BNJ H GBJRH,W NRD L CLWM BNJ H MLK W BNJ H GBJRH,,no complement,,,,,,,
201482,HLK[,MT,2_Kings,10,15,JLK,W JLK M CM W JMY> >T JHWNDB BN RKB L QR>TW W JBRKHW W J>MR >LJW H JC >T LBBK JCR K >CR LBBJ <M LBBK W J>MR JHWNDB JC W JC TNH >T JDK W JTN JDW W J<LHW >LJW >L H MRKBH,W JLK M CM,,M CM,prep,det,0,M,,,
201521,<LH[,MT,2_Kings,10,15,J<LHW,W JLK M CM W JMY> >T JHWNDB BN RKB L QR>TW W JBRKHW W J>MR >LJW H JC >T LBBK JCR K >CR LBBJ <M LBBK W J>MR JHWNDB JC W JC TNH >T JDK W JTN JDW W J<LHW >LJW >L H MRKBH,W J<LHW >LJW >L H MRKBH,,>LJW,prep,det,0,>LJW,,,
201521,<LH[,MT,2_Kings,10,15,J<LHW,W JLK M CM W JMY> >T JHWNDB BN RKB L QR>TW W JBRKHW W J>MR >LJW H JC >T LBBK JCR K >CR LBBJ <M LBBK W J>MR JHWNDB JC W JC TNH >T JDK W JTN JDW W J<LHW >LJW >L H MRKBH,W J<LHW >LJW >L H MRKBH,,>L H MRKBH,prep,det,0,>L,,,
201528,HLK[,MT,2_Kings,10,16,LKH,W J>MR LKH >TJ W R>H B QN>TJ L JHWH W JRKBW >TW B RKBW,LKH >TJ,,no complement,,,,,,,
201542,BW>[,MT,2_Kings,10,17,JB>,W JB> CMRWN W JK >T KL H NC>RJM L >X>B B CMRWN <D HCMJDW K DBR JHWH >CR DBR >L >LJHW,W JB> CMRWN,,CMRWN,vc,det,0,,,,
201148,BW>[,MT,2_Kings,10,2,B>,W <TH K B> H SPR H ZH >LJKM W >TKM BNJ >DNJKM W >TKM H RKB W H SWSJM W <JR MBYR W H NCQ,K B> H SPR H ZH >LJKM,H SPR H ZH,>LJKM,prep,det,0,>LJKM,,,
201638,BW>[,MT,2_Kings,10,21,JB>W,W JCLX JHW> B KL JFR>L W JB>W KL <BDJ H B<L W L> NC>R >JC >CR L> B> W JB>W BJT H B<L W JML> BJT H B<L PH L PH,W JB>W KL <BDJ H B<L,KL <BDJ H B<L,no complement,,,,,,,
201649,BW>[,MT,2_Kings,10,21,B>,W JCLX JHW> B KL JFR>L W JB>W KL <BDJ H B<L W L> NC>R >JC >CR L> B> W JB>W BJT H B<L W JML> BJT H B<L PH L PH,>CR L> B>,,no complement,,,,,,,
201651,BW>[,MT,2_Kings,10,21,JB>W,W JCLX JHW> B KL JFR>L W JB>W KL <BDJ H B<L W L> NC>R >JC >CR L> B> W JB>W BJT H B<L W JML> BJT H B<L PH L PH,W JB>W BJT H B<L,,BJT H B<L,vc,det,0,,,,
201670,JY>[,MT,2_Kings,10,22,HWY>,W J>MR L >CR <L H MLTXH HWY> LBWC L KL <BDJ H B<L W JY> LHM H MLBWC,HWY> LBWC L KL <BDJ H B<L,,L KL <BDJ H B<L,prep,det,0,L,,,
201678,JY>[,MT,2_Kings,10,22,JY>,W J>MR L >CR <L H MLTXH HWY> LBWC L KL <BDJ H B<L W JY> LHM H MLBWC,W JY> LHM H MLBWC,,LHM,prep,det,0,LHM,,,
201683,BW>[,MT,2_Kings,10,23,JB>,W JB> JHW> W JHWNDB BN RKB BJT H B<L W J>MR L <BDJ H B<L XPFW W R>W PN JC PH <MKM M <BDJ JHWH KJ >M <BDJ H B<L L BDM,W JB> JHW> W JHWNDB BN RKB BJT H B<L,JHW> W JHWNDB BN RKB,BJT H B<L,vc,det,0,,,,
201716,BW>[,MT,2_Kings,10,24,JB>W,W JB>W L <FWT ZBXJM W <LWT W JHW> FM LW B XWY CMNJM >JC W J>MR H >JC >CR JMLV MN H >NCJM >CR >NJ MBJ> <L JDJKM NPCW TXT NPCW,W JB>W,,no complement,,,,,,,
201742,BW>[,MT,2_Kings,10,24,MBJ>,W JB>W L <FWT ZBXJM W <LWT W JHW> FM LW B XWY CMNJM >JC W J>MR H >JC >CR JMLV MN H >NCJM >CR >NJ MBJ> <L JDJKM NPCW TXT NPCW,>CR >NJ MBJ> <L JDJKM,>NJ,<L JDJKM,prep,det,0,<L,,,
201766,BW>[,MT,2_Kings,10,25,B>W,W JHJ K KLTW L <FWT H <LH W J>MR JHW> L RYJM W L CLCJM B>W HKWM >JC >L JY> W JKWM L PJ XRB W JCLKW H RYJM W H CLCJM W JLKW <D <JR BJT H B<L,B>W,,no complement,,,,,,,
201770,JY>[,MT,2_Kings,10,25,JY>,W JHJ K KLTW L <FWT H <LH W J>MR JHW> L RYJM W L CLCJM B>W HKWM >JC >L JY> W JKWM L PJ XRB W JCLKW H RYJM W H CLCJM W JLKW <D <JR BJT H B<L,>JC >L JY>,>JC,no complement,,,,,,,
201784,HLK[,MT,2_Kings,10,25,JLKW,W JHJ K KLTW L <FWT H <LH W J>MR JHW> L RYJM W L CLCJM B>W HKWM >JC >L JY> W JKWM L PJ XRB W JCLKW H RYJM W H CLCJM W JLKW <D <JR BJT H B<L,W JLKW <D <JR BJT H B<L,,<D <JR BJT H B<L,prep,det,0,<D,,,
201791,JY>[,MT,2_Kings,10,26,JY>W,W JY>W >T MYBWT BJT H B<L W JFRPWH,W JY>W >T MYBWT BJT H B<L,,no complement,,,,,,,
201836,SWR[,MT,2_Kings,10,29,SR,RQ XV>J JRB<M BN NBV >CR HXVJ> >T JFR>L L> SR JHW> M >XRJHM <GLJ H ZHB >CR BJT_>L W >CR B DN,L> SR JHW> M >XRJHM,JHW>,M >XRJHM,prep,det,0,M,,,
201884,HLK[,MT,2_Kings,10,31,LKT,W JHW> L> CMR L LKT B TWRT JHWH >LHJ JFR>L B KL LBBW L> SR M <L XV>WT JRB<M >CR HXVJ> >T JFR>L,L LKT B TWRT JHWH >LHJ JFR>L B KL LBBW,,B TWRT JHWH >LHJ JFR>L,prep,det,0,B,,,
201894,SWR[,MT,2_Kings,10,31,SR,W JHW> L> CMR L LKT B TWRT JHWH >LHJ JFR>L B KL LBBW L> SR M <L XV>WT JRB<M >CR HXVJ> >T JFR>L,L> SR M <L XV>WT JRB<M,,M <L XV>WT JRB<M,prep + prep,det,0,M,<L,,
201268,BW>[,MT,2_Kings,10,6,B>W,W JKTB >LJHM SPR CNJT L >MR >M LJ >TM W L QLJ >TM CM<JM QXW >T R>CJ >NCJ BNJ >DNJKM W B>W >LJ K <T MXR JZR<>LH W BNJ H MLK CB<JM >JC >T GDLJ H <JR MGDLJM >WTM,W B>W >LJ K <T MXR JZR<>LH,,>LJ,prep,det,0,>LJ,,,
201268,BW>[,MT,2_Kings,10,6,B>W,W JKTB >LJHM SPR CNJT L >MR >M LJ >TM W L QLJ >TM CM<JM QXW >T R>CJ >NCJ BNJ >DNJKM W B>W >LJ K <T MXR JZR<>LH W BNJ H MLK CB<JM >JC >T GDLJ H <JR MGDLJM >WTM,W B>W >LJ K <T MXR JZR<>LH,,JZR<>LH,dir_he,det,1,,,,
201290,BW>[,MT,2_Kings,10,7,B>,W JHJ K B> H SPR >LJHM W JQXW >T BNJ H MLK W JCXVW CB<JM >JC W JFJMW >T R>CJHM B DWDJM W JCLXW >LJW JZR<>LH,K B> H SPR >LJHM,H SPR,>LJHM,prep,det,0,>LJHM,,,
201316,BW>[,MT,2_Kings,10,8,JB>,W JB> H ML>K W JGD LW L >MR HBJ>W R>CJ BNJ H MLK W J>MR FJMW >TM CNJ YBRJM PTX H C<R <D H BQR,W JB> H ML>K,H ML>K,no complement,,,,,,,
201324,BW>[,MT,2_Kings,10,8,HBJ>W,W JB> H ML>K W JGD LW L >MR HBJ>W R>CJ BNJ H MLK W J>MR FJMW >TM CNJ YBRJM PTX H C<R <D H BQR,HBJ>W R>CJ BNJ H MLK,,no complement,,,,,,,
201347,JY>[,MT,2_Kings,10,9,JY>,W JHJ B BQR W JY> W J<MD W J>MR >L KL H <M YDQJM >TM HNH >NJ QCRTJ <L >DNJ W >HRGHW W MJ HKH >T KL >LH,W JY>,,no complement,,,,,,,
202295,JY>[,MT,2_Kings,11,12,JWY>,W JWY> >T BN H MLK W JTN <LJW >T H NZR W >T H <DWT W JMLKW >TW W JMCXHW W JKW KP W J>MRW JXJ H MLK,W JWY> >T BN H MLK,,no complement,,,,,,,
202333,BW>[,MT,2_Kings,11,13,TB>,W TCM< <TLJH >T QWL H RYJN H <M W TB> >L H <M BJT JHWH,W TB> >L H <M BJT JHWH,,>L H <M,prep,det,0,>L,,,
202333,BW>[,MT,2_Kings,11,13,TB>,W TCM< <TLJH >T QWL H RYJN H <M W TB> >L H <M BJT JHWH,W TB> >L H <M BJT JHWH,,BJT JHWH,vc,det,0,,,,
202395,JY>[,MT,2_Kings,11,15,HWYJ>W,W JYW JHWJD< H KHN >T FRJ H MJ>WT PQDJ H XJL W J>MR >LJHM HWYJ>W >TH >L M BJT L FDRT W H B> >XRJH HMT B XRB KJ >MR H KHN >L TWMT BJT JHWH,HWYJ>W >TH >L M BJT L FDRT,,>L M BJT L FDRT,prep,det,0,>L,M,L,
202405,BW>[,MT,2_Kings,11,15,B>,W JYW JHWJD< H KHN >T FRJ H MJ>WT PQDJ H XJL W J>MR >LJHM HWYJ>W >TH >L M BJT L FDRT W H B> >XRJH HMT B XRB KJ >MR H KHN >L TWMT BJT JHWH,H B> >XRJH,,>XRJH,vc,det,0,,,,
202424,BW>[,MT,2_Kings,11,16,TBW>,W JFMW LH JDJM W TBW> DRK MBW> H SWSJM BJT H MLK W TWMT CM,W TBW> DRK MBW> H SWSJM BJT H MLK,,BJT H MLK,vc,det,0,,,,
202466,BW>[,MT,2_Kings,11,18,JB>W,W JB>W KL <M H >RY BJT H B<L W JTYHW >T MZBXTW W >T YLMJW CBRW HJVB W >T MTN KHN H B<L HRGW L PNJ H MZBXWT W JFM H KHN PQDWT <L BJT JHWH,W JB>W KL <M H >RY BJT H B<L,KL <M H >RY,BJT H B<L,vc,det,0,,,,
202523,JRD[,MT,2_Kings,11,19,JRJDW,W JQX >T FRJ H M>WT W >T H KRJ W >T H RYJM W >T KL <M H >RY W JRJDW >T H MLK M BJT JHWH W JBW>W DRK C<R H RYJM BJT H MLK W JCB <L KS> H MLKJM,W JRJDW >T H MLK M BJT JHWH,,M BJT JHWH,prep,det,0,M,,,
202531,BW>[,MT,2_Kings,11,19,JBW>W,W JQX >T FRJ H M>WT W >T H KRJ W >T H RYJM W >T KL <M H >RY W JRJDW >T H MLK M BJT JHWH W JBW>W DRK C<R H RYJM BJT H MLK W JCB <L KS> H MLKJM,W JBW>W DRK C<R H RYJM BJT H MLK,,BJT H MLK,vc,det,0,,,,
202097,BW>[,MT,2_Kings,11,4,JB>,W B CNH H CBJ<JT CLX JHWJD< W JQX >T FRJ H M>JWT L KRJ W L RYJM W JB> >TM >LJW BJT JHWH W JKRT LHM BRJT W JCB< >TM B BJT JHWH W JR> >TM >T BN H MLK,W JB> >TM >LJW BJT JHWH,,>LJW,prep,det,0,>LJW,,,
202097,BW>[,MT,2_Kings,11,4,JB>,W B CNH H CBJ<JT CLX JHWJD< W JQX >T FRJ H M>JWT L KRJ W L RYJM W JB> >TM >LJW BJT JHWH W JKRT LHM BRJT W JCB< >TM B BJT JHWH W JR> >TM >T BN H MLK,W JB> >TM >LJW BJT JHWH,,BJT JHWH,vc,det,0,,,,
202131,BW>[,MT,2_Kings,11,5,B>J,W JYWM L >MR ZH H DBR >CR T<FWN H CLCJT MKM B>J H CBT W CMRJ MCMRT BJT H MLK,B>J H CBT,,H CBT,vc,det,0,,,,
202168,JY>[,MT,2_Kings,11,7,JY>J,W CTJ H JDWT BKM KL JY>J H CBT W CMRW >T MCMRT BJT JHWH >L H MLK,W CTJ H JDWT BKM KL JY>J H CBT,,no complement,,,,,,,
202193,BW>[,MT,2_Kings,11,8,B>,W HQPTM <L H MLK SBJB >JC W KLJW B JDW W H B> >L H FDRWT JWMT W HJW >T H MLK B Y>TW W B B>W,H B> >L H FDRWT,,>L H FDRWT,prep,det,0,>L,,,
202204,JY>[,MT,2_Kings,11,8,Y>TW,W HQPTM <L H MLK SBJB >JC W KLJW B JDW W H B> >L H FDRWT JWMT W HJW >T H MLK B Y>TW W B B>W,B Y>TW,,no complement,,,,,,,
202207,BW>[,MT,2_Kings,11,8,B>W,W HQPTM <L H MLK SBJB >JC W KLJW B JDW W H B> >L H FDRWT JWMT W HJW >T H MLK B Y>TW W B B>W,W B B>W,,no complement,,,,,,,
202225,BW>[,MT,2_Kings,11,9,B>J,W J<FW FRJ H M>JWT K KL >CR YWH JHWJD< H KHN W JQXW >JC >T >NCJW B>J H CBT <M JY>J H CBT W JB>W >L JHWJD< H KHN,B>J H CBT,,H CBT,vc,det,0,,,,
202229,JY>[,MT,2_Kings,11,9,JY>J,W J<FW FRJ H M>JWT K KL >CR YWH JHWJD< H KHN W JQXW >JC >T >NCJW B>J H CBT <M JY>J H CBT W JB>W >L JHWJD< H KHN,<M JY>J H CBT,,H CBT,vc,det,0,,,,
202233,BW>[,MT,2_Kings,11,9,JB>W,W J<FW FRJ H M>JWT K KL >CR YWH JHWJD< H KHN W JQXW >JC >T >NCJW B>J H CBT <M JY>J H CBT W JB>W >L JHWJD< H KHN,W JB>W >L JHWJD< H KHN,,>L JHWJD< H KHN,prep,det,0,>L,,,
202770,BW>[,MT,2_Kings,12,10,BW>,W JQX JHWJD< H KHN >RWN >XD W JQB XR B DLTW W JTN >TW >YL H MZBX B JMJN B BW> >JC BJT JHWH W NTNW CMH H KHNJM CMRJ H SP >T KL H KSP H MWB> BJT JHWH,B BW> >JC BJT JHWH,>JC,BJT JHWH,vc,det,0,,,,
202787,BW>[,MT,2_Kings,12,10,MWB>,W JQX JHWJD< H KHN >RWN >XD W JQB XR B DLTW W JTN >TW >YL H MZBX B JMJN B BW> >JC BJT JHWH W NTNW CMH H KHNJM CMRJ H SP >T KL H KSP H MWB> BJT JHWH,H MWB> BJT JHWH,,BJT JHWH,vc,det,0,,,,
202802,<LH[,MT,2_Kings,12,11,J<L,W JHJ K R>WTM KJ RB H KSP B >RWN W J<L SPR H MLK W H KHN H GDWL W JYRW W JMNW >T H KSP H NMY> BJT JHWH,W J<L SPR H MLK W H KHN H GDWL,SPR H MLK W H KHN H GDWL,no complement,,,,,,,
202839,JY>[,MT,2_Kings,12,12,JWYJ>HW,W NTNW >T H KSP H MTKN <L JD <FJ H ML>KH H PQDJM BJT JHWH W JWYJ>HW L XRCJ H <Y W L BNJM H <FJM BJT JHWH,W JWYJ>HW L XRCJ H <Y W L BNJM W L GDRJM W L XYBJ H >BN W L KL,,L XRCJ H <Y W L BNJM W L GDRJM W L XYBJ H >BN W L KL,prep,det,0,L,L,L,L
202878,JY>[,MT,2_Kings,12,13,JY>,W L GDRJM W L XYBJ H >BN W L QNWT <YJM W >BNJ MXYB L XZQ >T BDQ BJT JHWH W L KL >CR JY> <L H BJT L XZQH,>CR JY> <L H BJT L XZQH,,<L H BJT,prep,det,0,<L,,,
202904,BW>[,MT,2_Kings,12,14,MWB>,>K L> J<FH BJT JHWH SPWT KSP MZMRWT MZRQWT XYYRWT KL KLJ ZHB W KLJ KSP MN H KSP H MWB> BJT JHWH,H MWB> BJT JHWH,,BJT JHWH,vc,det,0,,,,
202949,BW>[,MT,2_Kings,12,17,JWB>,KSP >CM W KSP XV>WT L> JWB> BJT JHWH L KHNJM JHJW,KSP >CM W KSP XV>WT L> JWB> BJT JHWH,KSP >CM W KSP XV>WT,BJT JHWH,vc,det,0,,,,
202957,<LH[,MT,2_Kings,12,18,J<LH,>Z J<LH XZ>L MLK >RM W JLXM <L GT W JLKDH W JFM XZ>L PNJW L <LWT <L JRWCLM,>Z J<LH XZ>L MLK >RM,XZ>L MLK >RM,no complement,,,,,,,
202972,<LH[,MT,2_Kings,12,18,<LWT,>Z J<LH XZ>L MLK >RM W JLXM <L GT W JLKDH W JFM XZ>L PNJW L <LWT <L JRWCLM,L <LWT <L JRWCLM,,<L JRWCLM,prep,det,0,<L,,,
203019,<LH[,MT,2_Kings,12,19,J<L,W JQX JHW>C MLK JHWDH >T KL H QDCJM >CR HQDJCW JHWCPV W JHWRM W >XZJHW >BTJW MLKJ JHWDH W >T QDCJW W >T KL H ZHB H NMY> B >YRWT BJT JHWH W BJT H MLK W JCLX L XZ>L MLK >RM W J<L M <L JRWCLM,W J<L M <L JRWCLM,,M <L JRWCLM,prep + prep,det,0,M,<L,,
203056,JRD[,MT,2_Kings,12,21,JWRD,W JQMW <BDJW W JQCRW QCR W JKW >T JW>C BJT ML> H JWRD SL>,H JWRD SL>,,SL>,vc,det,0,,,,
202610,SWR[,MT,2_Kings,12,4,SRW,RQ H BMWT L> SRW <WD H <M MZBXJM W MQVRJM B BMWT,RQ H BMWT L> SRW,RQ H BMWT,no complement,,,,,,,
202631,BW>[,MT,2_Kings,12,5,JWB>,W J>MR JHW>C >L H KHNJM KL KSP H QDCJM >CR JWB> BJT JHWH KSP <WBR >JC KSP NPCWT <RKW KL KSP >CR J<LH <L LB >JC L HBJ> BJT JHWH,>CR JWB> BJT JHWH KSP <WBR,,BJT JHWH,vc,det,0,,,,
202635,<BR[,MT,2_Kings,12,5,<WBR,W J>MR JHW>C >L H KHNJM KL KSP H QDCJM >CR JWB> BJT JHWH KSP <WBR >JC KSP NPCWT <RKW KL KSP >CR J<LH <L LB >JC L HBJ> BJT JHWH,>CR JWB> BJT JHWH KSP <WBR,,BJT JHWH,vc,det,0,,,,
202643,<LH[,MT,2_Kings,12,5,J<LH,W J>MR JHW>C >L H KHNJM KL KSP H QDCJM >CR JWB> BJT JHWH KSP <WBR >JC KSP NPCWT <RKW KL KSP >CR J<LH <L LB >JC L HBJ> BJT JHWH,>CR J<LH <L LB >JC,,<L LB >JC,prep,det,0,<L,,,
202648,BW>[,MT,2_Kings,12,5,HBJ>,W J>MR JHW>C >L H KHNJM KL KSP H QDCJM >CR JWB> BJT JHWH KSP <WBR >JC KSP NPCWT <RKW KL KSP >CR J<LH <L LB >JC L HBJ> BJT JHWH,L HBJ> BJT JHWH,,BJT JHWH,vc,det,0,,,,
203303,SWR[,MT,2_Kings,13,11,SR,W J<FH H R< B <JNJ JHWH L> SR M KL XV>WT JRB<M BN NBV >CR HXVJ> >T JFR>L BH HLK,L> SR M KL XV>WT JRB<M BN NBV,,M KL XV>WT JRB<M BN NBV,prep,det,0,M,,,
203315,HLK[,MT,2_Kings,13,11,HLK,W J<FH H R< B <JNJ JHWH L> SR M KL XV>WT JRB<M BN NBV >CR HXVJ> >T JFR>L BH HLK,BH HLK,,BH,prep,det,0,BH,,,
203371,JRD[,MT,2_Kings,13,14,JRD,W >LJC< XLH >T XLJW >CR JMWT BW W JRD >LJW JW>C MLK JFR>L W JBK <L PNJW W J>MR >BJ >BJ RKB JFR>L W PRCJW,W JRD >LJW JW>C MLK JFR>L,JW>C MLK JFR>L,>LJW,prep,det,0,>LJW,,,
203114,HLK[,MT,2_Kings,13,2,JLK,W J<F H R< B <JNJ JHWH W JLK >XR XV>T JRB<M BN NBV >CR HXVJ> >T JFR>L L> SR MMNH,W JLK >XR XV>T JRB<M BN NBV,,>XR XV>T JRB<M BN NBV,vc,det,0,,,,
203125,SWR[,MT,2_Kings,13,2,SR,W J<F H R< B <JNJ JHWH W JLK >XR XV>T JRB<M BN NBV >CR HXVJ> >T JFR>L L> SR MMNH,L> SR MMNH,,MMNH,prep,det,0,MMNH,,,
203511,BW>[,MT,2_Kings,13,20,JB>W,W JMT >LJC< W JQBRHW W GDWDJ MW>B JB>W B >RY B> CNH,W GDWDJ MW>B JB>W B >RY,GDWDJ MW>B,B >RY,prep,det,0,B,,,
203515,BW>[,MT,2_Kings,13,20,B>,W JMT >LJC< W JQBRHW W GDWDJ MW>B JB>W B >RY B> CNH,B> CNH,CNH,no complement,,,,,,,
